cvastrophoto version 0.1.0 [linux2], Log version 2.5. Log enabled at 2020-10-24 07:56:16


Controller Begins at 2020-10-24 07:56:18
Equipment Profile = default
Mount = N/A, Pier side = N/A
RA Minimum pulse = 50 ms
DEC Minimum pulse = 100 ms
RA Backlash comp, RA pulse = 50 ms, DEC pulse 50 ms
Time,mount,RADuration,RADirection,DECDuration,DECDirection,RADuty,DECDuty,RADriftSpeed,DECDriftSpeed,RAGearstate,DECGearState
3493.3174591064453,Mount,329,E,0,,-107552,-66,-0.0016766282264086127,-0.008975174366493262,0,-10539
3493.6486229896545,Mount,329,E,0,,-107224,-69,-0.0016766282264086127,-0.008975174366493262,0,-10539
3493.978625059128,Mount,329,E,0,,-106895,-72,-0.0016766282264086127,-0.008975174366493262,0,-10539
3494.311075925827,Mount,329,E,0,,-106567,-75,-0.0016766282264086127,-0.008975174366493262,0,-10539
3494.642220020294,Mount,329,E,0,,-106238,-78,-0.0016766282264086127,-0.008975174366493262,0,-10539
3494.973554134369,Mount,329,E,0,,-105910,-81,-0.0016766282264086127,-0.008975174366493262,0,-10539
3495.304974079132,Mount,329,E,0,,-105581,-84,-0.0016766282264086127,-0.008975174366493262,0,-10539
3495.636996984482,Mount,329,E,0,,-105253,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3495.9685740470886,Mount,329,E,0,,-104925,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3496.298977136612,Mount,329,E,0,,-104596,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3496.6294209957123,Mount,329,E,0,,-104268,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3496.959895133972,Mount,329,E,0,,-103939,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3497.2912380695343,Mount,329,E,101,S,-103611,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3497.6215920448303,Mount,329,E,0,,-103282,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3497.9520189762115,Mount,329,E,0,,-102954,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3498.282527923584,Mount,329,E,0,,-102625,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3498.6133151054382,Mount,329,E,0,,-102297,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3498.9433419704437,Mount,329,E,0,,-101969,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3499.2733449935913,Mount,329,E,0,,-101640,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3499.6033301353455,Mount,329,E,0,,-101312,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3499.93364405632,Mount,329,E,0,,-100983,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3500.264223098755,Mount,329,E,0,,-100655,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3500.594584941864,Mount,329,E,0,,-100326,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3500.924987077713,Mount,329,E,0,,-99998,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3501.2552139759064,Mount,329,E,0,,-99669,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3501.5853719711304,Mount,329,E,0,,-99341,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
3501.9161920547485,Mount,329,E,0,,-99013,-42,-0.0016766282264086127,-0.008975174366493262,0,-10539
3502.2474830150604,Mount,329,E,0,,-98684,-45,-0.0016766282264086127,-0.008975174366493262,0,-10539
3502.5779740810394,Mount,329,E,0,,-98356,-48,-0.0016766282264086127,-0.008975174366493262,0,-10539
3502.9083700180054,Mount,329,E,0,,-98027,-51,-0.0016766282264086127,-0.008975174366493262,0,-10539
3503.2400929927826,Mount,329,E,0,,-97699,-54,-0.0016766282264086127,-0.008975174366493262,0,-10539
3503.570326089859,Mount,329,E,0,,-97370,-57,-0.0016766282264086127,-0.008975174366493262,0,-10539
3503.9010560512543,Mount,329,E,0,,-97042,-60,-0.0016766282264086127,-0.008975174366493262,0,-10539
3504.231337070465,Mount,329,E,0,,-96713,-63,-0.0016766282264086127,-0.008975174366493262,0,-10539
3504.561625957489,Mount,329,E,0,,-96385,-66,-0.0016766282264086127,-0.008975174366493262,0,-10539
3504.8919949531555,Mount,329,E,0,,-96057,-69,-0.0016766282264086127,-0.008975174366493262,0,-10539
3505.2224349975586,Mount,329,E,0,,-95728,-72,-0.0016766282264086127,-0.008975174366493262,0,-10539
3505.5527489185333,Mount,329,E,0,,-95400,-75,-0.0016766282264086127,-0.008975174366493262,0,-10539
3505.8831610679626,Mount,329,E,0,,-95071,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3506.2133870124817,Mount,329,E,0,,-94743,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3506.5434579849243,Mount,329,E,0,,-94414,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3506.8738489151,Mount,329,E,0,,-94086,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3507.2043890953064,Mount,329,E,0,,-93757,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3507.53501701355,Mount,329,E,0,,-93429,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3507.8658969402313,Mount,329,E,0,,-93101,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3508.196511030197,Mount,329,E,0,,-92772,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3508.5267910957336,Mount,329,E,101,S,-92444,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3508.857819080353,Mount,329,E,0,,-92115,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3509.1893439292908,Mount,329,E,0,,-91787,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3509.5197701454163,Mount,329,E,0,,-91458,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3509.8498980998993,Mount,329,E,0,,-91130,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3510.1799161434174,Mount,329,E,0,,-90801,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3510.5098991394043,Mount,329,E,0,,-90473,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3510.8400270938873,Mount,329,E,0,,-90145,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3511.1720349788666,Mount,329,E,0,,-89816,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3511.502187013626,Mount,329,E,0,,-89488,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3511.832508087158,Mount,329,E,0,,-89159,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3512.16291308403,Mount,329,E,0,,-88831,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3512.493325948715,Mount,329,E,0,,-88502,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3512.8244071006775,Mount,329,E,0,,-88174,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
3513.154627084732,Mount,329,E,0,,-87845,-42,-0.0016766282264086127,-0.008975174366493262,0,-10539
3513.4849400520325,Mount,329,E,0,,-87517,-45,-0.0016766282264086127,-0.008975174366493262,0,-10539
3513.8159289360046,Mount,329,E,0,,-87189,-48,-0.0016766282264086127,-0.008975174366493262,0,-10539
3514.147038936615,Mount,329,E,0,,-86860,-51,-0.0016766282264086127,-0.008975174366493262,0,-10539
3514.477406978607,Mount,329,E,0,,-86532,-54,-0.0016766282264086127,-0.008975174366493262,0,-10539
3514.8079080581665,Mount,329,E,0,,-86203,-57,-0.0016766282264086127,-0.008975174366493262,0,-10539
3515.1384320259094,Mount,329,E,0,,-85875,-60,-0.0016766282264086127,-0.008975174366493262,0,-10539
3515.468827009201,Mount,329,E,0,,-85546,-63,-0.0016766282264086127,-0.008975174366493262,0,-10539
3515.799257040024,Mount,329,E,0,,-85218,-65,-0.0016766282264086127,-0.008975174366493262,0,-10539
3516.1299860477448,Mount,329,E,0,,-84889,-68,-0.0016766282264086127,-0.008975174366493262,0,-10539
3516.4611909389496,Mount,329,E,0,,-84561,-71,-0.0016766282264086127,-0.008975174366493262,0,-10539
3516.7922389507294,Mount,329,E,0,,-84233,-74,-0.0016766282264086127,-0.008975174366493262,0,-10539
3517.1240820884705,Mount,329,E,0,,-83904,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3517.454721927643,Mount,329,E,0,,-83576,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3517.7852540016174,Mount,329,E,0,,-83247,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3518.115821123123,Mount,329,E,0,,-82919,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3518.4459280967712,Mount,329,E,0,,-82590,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3518.776226043701,Mount,329,E,0,,-82262,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3519.106789112091,Mount,329,E,0,,-81933,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3519.437196969986,Mount,329,E,0,,-81605,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3519.768338918686,Mount,329,E,101,S,-81277,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3520.0987799167633,Mount,329,E,0,,-80948,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3520.429219007492,Mount,329,E,0,,-80620,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3520.7594051361084,Mount,329,E,0,,-80291,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3521.089474916458,Mount,329,E,0,,-79963,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3521.4199171066284,Mount,329,E,0,,-79634,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3521.7503600120544,Mount,329,E,0,,-79306,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3522.080416917801,Mount,329,E,0,,-78977,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3522.4105820655823,Mount,329,E,0,,-78649,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3522.741187095642,Mount,329,E,0,,-78320,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3523.0725100040436,Mount,329,E,0,,-77992,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3523.4036309719086,Mount,329,E,0,,-77664,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3523.7345020771027,Mount,329,E,0,,-77335,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3524.0648770332336,Mount,329,E,0,,-77007,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
3524.3949689865112,Mount,329,E,0,,-76678,-42,-0.0016766282264086127,-0.008975174366493262,0,-10539
3524.724939107895,Mount,329,E,0,,-76350,-45,-0.0016766282264086127,-0.008975174366493262,0,-10539
3525.0549881458282,Mount,329,E,0,,-76021,-48,-0.0016766282264086127,-0.008975174366493262,0,-10539
3525.3853480815887,Mount,329,E,0,,-75693,-51,-0.0016766282264086127,-0.008975174366493262,0,-10539
3525.716052055359,Mount,329,E,0,,-75364,-53,-0.0016766282264086127,-0.008975174366493262,0,-10539
3526.0461320877075,Mount,329,E,0,,-75036,-56,-0.0016766282264086127,-0.008975174366493262,0,-10539
3526.37633395195,Mount,329,E,0,,-74708,-59,-0.0016766282264086127,-0.008975174366493262,0,-10539
3526.707375049591,Mount,329,E,0,,-74379,-62,-0.0016766282264086127,-0.008975174366493262,0,-10539
3527.0377609729767,Mount,329,E,0,,-74051,-65,-0.0016766282264086127,-0.008975174366493262,0,-10539
3527.368180036545,Mount,329,E,0,,-73722,-68,-0.0016766282264086127,-0.008975174366493262,0,-10539
3527.6984910964966,Mount,329,E,0,,-73394,-71,-0.0016766282264086127,-0.008975174366493262,0,-10539
3528.028690099716,Mount,329,E,0,,-73065,-74,-0.0016766282264086127,-0.008975174366493262,0,-10539
3528.3596959114075,Mount,329,E,0,,-72737,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3528.6907770633698,Mount,329,E,0,,-72408,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3529.0212099552155,Mount,329,E,0,,-72080,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3529.352406978607,Mount,329,E,0,,-71752,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3529.6842160224915,Mount,329,E,0,,-71423,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3530.017350912094,Mount,329,E,0,,-71095,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3530.3494889736176,Mount,329,E,0,,-70766,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3530.6797499656677,Mount,329,E,0,,-70438,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3531.0101449489594,Mount,329,E,101,S,-70109,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3531.3408811092377,Mount,329,E,0,,-69781,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3531.6720089912415,Mount,329,E,0,,-69452,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3532.0023279190063,Mount,329,E,0,,-69124,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3532.3327219486237,Mount,329,E,0,,-68796,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3532.663279056549,Mount,329,E,0,,-68467,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3532.993374109268,Mount,329,E,0,,-68139,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3533.3235449790955,Mount,329,E,0,,-67810,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3533.6535370349884,Mount,329,E,0,,-67482,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3533.98406291008,Mount,329,E,0,,-67153,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3534.3147070407867,Mount,329,E,0,,-66825,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3534.6450481414795,Mount,329,E,0,,-66496,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3534.975471019745,Mount,329,E,0,,-66168,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3535.3059980869293,Mount,329,E,0,,-65840,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
3535.6362080574036,Mount,329,E,0,,-65511,-42,-0.0016766282264086127,-0.008975174366493262,0,-10539
3535.9662549495697,Mount,329,E,0,,-65183,-44,-0.0016766282264086127,-0.008975174366493262,0,-10539
3536.297114133835,Mount,329,E,0,,-64854,-47,-0.0016766282264086127,-0.008975174366493262,0,-10539
3536.628308057785,Mount,329,E,0,,-64526,-50,-0.0016766282264086127,-0.008975174366493262,0,-10539
3536.959839105606,Mount,329,E,0,,-64197,-53,-0.0016766282264086127,-0.008975174366493262,0,-10539
3537.2904119491577,Mount,329,E,0,,-63869,-56,-0.0016766282264086127,-0.008975174366493262,0,-10539
3537.620805978775,Mount,329,E,0,,-63540,-59,-0.0016766282264086127,-0.008975174366493262,0,-10539
3537.9511020183563,Mount,329,E,0,,-63212,-62,-0.0016766282264086127,-0.008975174366493262,0,-10539
3538.28245306015,Mount,329,E,0,,-62884,-65,-0.0016766282264086127,-0.008975174366493262,0,-10539
3538.614172935486,Mount,329,E,0,,-62555,-68,-0.0016766282264086127,-0.008975174366493262,0,-10539
3538.9452509880066,Mount,329,E,0,,-62227,-71,-0.0016766282264086127,-0.008975174366493262,0,-10539
3539.275666952133,Mount,329,E,0,,-61898,-74,-0.0016766282264086127,-0.008975174366493262,0,-10539
3539.606001138687,Mount,329,E,0,,-61570,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3539.9369781017303,Mount,329,E,0,,-61241,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3540.267189025879,Mount,329,E,0,,-60913,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3540.597183942795,Mount,329,E,0,,-60584,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3540.927173137665,Mount,329,E,0,,-60256,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3541.258248090744,Mount,329,E,0,,-59928,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3541.590518951416,Mount,329,E,0,,-59599,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3541.9226870536804,Mount,329,E,0,,-59271,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3542.2537140846252,Mount,329,E,101,S,-58942,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3542.5839190483093,Mount,329,E,0,,-58614,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3542.914983034134,Mount,329,E,0,,-58285,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3543.246416091919,Mount,329,E,0,,-57957,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3543.5770270824432,Mount,329,E,0,,-57628,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3543.9073910713196,Mount,329,E,0,,-57300,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3544.2375140190125,Mount,329,E,0,,-56972,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3544.567542076111,Mount,329,E,0,,-56643,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3544.8977410793304,Mount,329,E,0,,-56315,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3545.2278821468353,Mount,329,E,0,,-55986,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3545.5582180023193,Mount,329,E,0,,-55658,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3545.891559123993,Mount,329,E,0,,-55329,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3546.2231860160828,Mount,329,E,0,,-55001,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3546.553724050522,Mount,329,E,0,,-54672,-38,-0.0016766282264086127,-0.008975174366493262,0,-10539
3546.8844051361084,Mount,329,E,0,,-54344,-41,-0.0016766282264086127,-0.008975174366493262,0,-10539
3547.215029001236,Mount,329,E,0,,-54016,-44,-0.0016766282264086127,-0.008975174366493262,0,-10539
3547.5528321266174,Mount,329,E,0,,-53687,-47,-0.0016766282264086127,-0.008975174366493262,0,-10539
3547.882915019989,Mount,329,E,0,,-53359,-50,-0.0016766282264086127,-0.008975174366493262,0,-10539
3548.213922023773,Mount,329,E,0,,-53030,-53,-0.0016766282264086127,-0.008975174366493262,0,-10539
3548.546854019165,Mount,329,E,0,,-52702,-56,-0.0016766282264086127,-0.008975174366493262,0,-10539
3548.8791921138763,Mount,329,E,0,,-52373,-59,-0.0016766282264086127,-0.008975174366493262,0,-10539
3549.209639072418,Mount,329,E,0,,-52045,-62,-0.0016766282264086127,-0.008975174366493262,0,-10539
3549.540064096451,Mount,329,E,0,,-51716,-65,-0.0016766282264086127,-0.008975174366493262,0,-10539
3549.8784420490265,Mount,329,E,0,,-51388,-68,-0.0016766282264086127,-0.008975174366493262,0,-10539
3550.2090649604797,Mount,329,E,0,,-51060,-71,-0.0016766282264086127,-0.008975174366493262,0,-10539
3550.5395159721375,Mount,329,E,0,,-50731,-74,-0.0016766282264086127,-0.008975174366493262,0,-10539
3550.8698279857635,Mount,329,E,0,,-50403,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3551.200192928314,Mount,329,E,0,,-50074,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3551.530501127243,Mount,329,E,0,,-49746,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3551.8614590168,Mount,329,E,0,,-49417,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3552.1914620399475,Mount,329,E,0,,-49089,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3552.5215590000153,Mount,329,E,0,,-48760,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3552.8526339530945,Mount,329,E,0,,-48432,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3553.183844089508,Mount,329,E,0,,-48104,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3553.5144691467285,Mount,329,E,101,S,-47775,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3553.844852924347,Mount,329,E,0,,-47447,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3554.175215959549,Mount,329,E,0,,-47118,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3554.5056171417236,Mount,329,E,0,,-46790,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3554.835741043091,Mount,329,E,0,,-46461,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3555.1661109924316,Mount,329,E,0,,-46133,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3555.4971220493317,Mount,329,E,0,,-45804,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3555.8276500701904,Mount,329,E,0,,-45476,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3556.1576619148254,Mount,329,E,0,,-45148,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3556.4877791404724,Mount,329,E,0,,-44819,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3556.8179371356964,Mount,329,E,0,,-44491,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3557.1479589939117,Mount,329,E,0,,-44162,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3557.479161977768,Mount,329,E,0,,-43834,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3557.809364080429,Mount,329,E,0,,-43505,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
3558.13933300972,Mount,329,E,0,,-43177,-41,-0.0016766282264086127,-0.008975174366493262,0,-10539
3558.469475030899,Mount,329,E,0,,-42848,-44,-0.0016766282264086127,-0.008975174366493262,0,-10539
3558.799814939499,Mount,329,E,0,,-42520,-47,-0.0016766282264086127,-0.008975174366493262,0,-10539
3559.130196094513,Mount,329,E,0,,-42192,-50,-0.0016766282264086127,-0.008975174366493262,0,-10539
3559.460644006729,Mount,329,E,0,,-41863,-53,-0.0016766282264086127,-0.008975174366493262,0,-10539
3559.7910709381104,Mount,329,E,0,,-41535,-56,-0.0016766282264086127,-0.008975174366493262,0,-10539
3560.1213541030884,Mount,329,E,0,,-41206,-59,-0.0016766282264086127,-0.008975174366493262,0,-10539
3560.4524369239807,Mount,329,E,0,,-40878,-62,-0.0016766282264086127,-0.008975174366493262,0,-10539
3560.7839000225067,Mount,329,E,0,,-40549,-65,-0.0016766282264086127,-0.008975174366493262,0,-10539
3561.114447116852,Mount,329,E,0,,-40221,-68,-0.0016766282264086127,-0.008975174366493262,0,-10539
3561.445270061493,Mount,329,E,0,,-39892,-71,-0.0016766282264086127,-0.008975174366493262,0,-10539
3561.7768909931183,Mount,329,E,0,,-39564,-74,-0.0016766282264086127,-0.008975174366493262,0,-10539
3562.107532978058,Mount,329,E,0,,-39236,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3562.438555955887,Mount,329,E,0,,-38907,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3562.7698719501495,Mount,329,E,0,,-38579,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3563.1005001068115,Mount,329,E,0,,-38250,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3563.4309730529785,Mount,329,E,0,,-37922,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3563.761304140091,Mount,329,E,0,,-37593,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3564.091859102249,Mount,329,E,0,,-37265,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3564.4219329357147,Mount,329,E,0,,-36936,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3564.752093076706,Mount,329,E,101,S,-36608,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3565.082232952118,Mount,329,E,0,,-36279,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3565.412490129471,Mount,329,E,0,,-35951,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3565.742882013321,Mount,329,E,0,,-35623,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3566.0733399391174,Mount,329,E,0,,-35294,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3566.403680086136,Mount,329,E,0,,-34966,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3566.7338280677795,Mount,329,E,0,,-34637,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3567.0638971328735,Mount,329,E,0,,-34309,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3567.393940925598,Mount,329,E,0,,-33980,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3567.7239549160004,Mount,329,E,0,,-33652,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3568.0542969703674,Mount,329,E,0,,-33323,-29,-0.0016766282264086127,-0.008975174366493262,0,-10539
3568.38468003273,Mount,329,E,0,,-32995,-32,-0.0016766282264086127,-0.008975174366493262,0,-10539
3568.7149529457092,Mount,329,E,0,,-32667,-35,-0.0016766282264086127,-0.008975174366493262,0,-10539
3569.0452229976654,Mount,329,E,0,,-32338,-38,-0.0016766282264086127,-0.008975174366493262,0,-10539
3569.3753640651703,Mount,329,E,0,,-32010,-41,-0.0016766282264086127,-0.008975174366493262,0,-10539
3569.705240011215,Mount,329,E,0,,-31681,-44,-0.0016766282264086127,-0.008975174366493262,0,-10539
3570.0353400707245,Mount,329,E,0,,-31353,-47,-0.0016766282264086127,-0.008975174366493262,0,-10539
3570.366086959839,Mount,329,E,0,,-31024,-50,-0.0016766282264086127,-0.008975174366493262,0,-10539
3570.6975779533386,Mount,329,E,0,,-30696,-53,-0.0016766282264086127,-0.008975174366493262,0,-10539
3571.0279400348663,Mount,329,E,0,,-30367,-56,-0.0016766282264086127,-0.008975174366493262,0,-10539
3571.3582141399384,Mount,329,E,0,,-30039,-59,-0.0016766282264086127,-0.008975174366493262,0,-10539
3571.688206911087,Mount,329,E,0,,-29711,-62,-0.0016766282264086127,-0.008975174366493262,0,-10539
3572.0188789367676,Mount,329,E,0,,-29382,-65,-0.0016766282264086127,-0.008975174366493262,0,-10539
3572.3496990203857,Mount,329,E,0,,-29054,-68,-0.0016766282264086127,-0.008975174366493262,0,-10539
3572.6803920269012,Mount,329,E,0,,-28725,-71,-0.0016766282264086127,-0.008975174366493262,0,-10539
3573.010726928711,Mount,329,E,0,,-28397,-74,-0.0016766282264086127,-0.008975174366493262,0,-10539
3573.341094970703,Mount,329,E,0,,-28068,-77,-0.0016766282264086127,-0.008975174366493262,0,-10539
3573.6715030670166,Mount,329,E,0,,-27740,-80,-0.0016766282264086127,-0.008975174366493262,0,-10539
3574.001920938492,Mount,329,E,0,,-27411,-83,-0.0016766282264086127,-0.008975174366493262,0,-10539
3574.3322100639343,Mount,329,E,0,,-27083,-86,-0.0016766282264086127,-0.008975174366493262,0,-10539
3574.6625139713287,Mount,329,E,0,,-26755,-89,-0.0016766282264086127,-0.008975174366493262,0,-10539
3574.993406057358,Mount,329,E,0,,-26426,-92,-0.0016766282264086127,-0.008975174366493262,0,-10539
3575.324350118637,Mount,329,E,0,,-26098,-95,-0.0016766282264086127,-0.008975174366493262,0,-10539
3575.654860973358,Mount,329,E,0,,-25769,-98,-0.0016766282264086127,-0.008975174366493262,0,-10539
3575.9860639572144,Mount,329,E,101,S,-25441,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3576.31676197052,Mount,329,E,0,,-25112,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3576.646815061569,Mount,329,E,0,,-24784,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3576.9778480529785,Mount,329,E,0,,-24455,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3577.309114933014,Mount,329,E,0,,-24127,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3577.6396639347076,Mount,329,E,0,,-23799,-14,-0.0016766282264086127,-0.008975174366493262,0,-10539
3577.9701941013336,Mount,329,E,0,,-23470,-17,-0.0016766282264086127,-0.008975174366493262,0,-10539
