cvastrophoto version 0.1.0 [linux2], Log version 2.5. Log enabled at 2021-07-02 23:20:53


Controller Begins at 2021-07-02 23:21:03
Equipment Profile = default
Mount = N/A, Pier side = N/A
RA Minimum pulse = 30 ms
DEC Minimum pulse = 80 ms
RA Backlash comp, RA pulse = 5 ms, DEC pulse 50 ms
Time,AbsTime,mount,RADuration,RADirection,DECDuration,DECDirection,RADuty,DECDuty,RADriftSpeed,DECDriftSpeed,RAGearstate,DECGearState
2485.8159930706024,1625270549.149207,Mount,0,,1000,N,0,12000,0,0,0,0
2486.8171620368958,1625270550.150376,Mount,0,,1000,N,0,11000,0,0,0,0
2487.8183159828186,1625270551.15153,Mount,0,,1000,N,0,10000,0,0,0,0
2488.81928896904,1625270552.152503,Mount,0,,1000,N,0,9000,0,0,0,0
2489.819892883301,1625270553.153107,Mount,0,,1000,N,0,8000,0,0,0,0
2490.8207659721375,1625270554.15398,Mount,0,,1000,N,0,7000,0,0,0,0
2491.821543931961,1625270555.154758,Mount,0,,1000,N,0,6000,0,0,0,0
2492.822296857834,1625270556.155511,Mount,0,,1000,N,0,5000,0,0,0,0
2493.823089838028,1625270557.156304,Mount,0,,1000,N,0,4000,0,0,0,0
2494.823972940445,1625270558.157187,Mount,0,,1000,N,0,3000,0,0,0,0
2495.8248670101166,1625270559.158081,Mount,0,,1000,N,0,2000,0,0,0,0
2496.8257088661194,1625270560.158923,Mount,0,,1000,N,0,1000,0,0,0,0
2497.8265328407288,1625270561.159747,Mount,0,,1000,N,0,0,0,0,0,0
2501.77227807045,1625270565.105492,Mount,0,,398,N,0,0,0,0,0,0
2507.74321103096,1625270571.076425,Mount,0,,399,N,0,0,0,0,0,0
2509.964627981186,1625270573.297842,Mount,0,,399,N,0,0,0,0,0,0
2513.484230041504,1625270576.817444,Mount,0,,399,N,0,0,0,0,0,0
2515.652818918228,1625270578.986033,Mount,0,,399,N,0,0,0,0,0,0
2519.270602941513,1625270582.603817,Mount,0,,399,N,0,0,0,0,0,0
2521.436147928238,1625270584.769362,Mount,0,,399,N,0,0,0,0,0,0
2525.0540809631348,1625270588.387295,Mount,0,,399,N,0,0,0,0,0,0
2527.2713310718536,1625270590.604545,Mount,0,,399,N,0,0,0,0,0,0
2531.5900769233704,1625270594.923291,Mount,0,,1000,S,0,-2590,0,0,0,0
2532.590954065323,1625270595.924168,Mount,0,,1000,S,0,-1589,0,0,0,0
2533.5919229984283,1625270596.925137,Mount,0,,1000,S,0,-589,0,0,0,0
2534.5928349494934,1625270597.926049,Mount,0,,589,S,0,0,0,0,0,0
2540.501921892166,1625270603.835136,Mount,0,,1000,S,0,-29001,0,0,0,0
2541.5040838718414,1625270604.837298,Mount,0,,1000,S,0,-28001,0,0,0,0
2542.505807876587,1625270605.839022,Mount,0,,1000,S,0,-27001,0,0,0,0
2543.5068650245667,1625270606.840079,Mount,0,,1000,S,0,-26001,0,0,0,0
2544.5080819129944,1625270607.841296,Mount,0,,1000,S,0,-25001,0,0,0,0
2545.5090680122375,1625270608.842282,Mount,0,,1000,S,0,-24001,0,0,0,0
2546.509945869446,1625270609.84316,Mount,0,,1000,S,0,-23001,0,0,0,0
2547.5107839107513,1625270610.843998,Mount,0,,1000,S,0,-22001,0,0,0,0
2548.5113859176636,1625270611.8446,Mount,0,,1000,S,0,-21001,0,0,0,0
2549.511960029602,1625270612.845174,Mount,0,,1000,S,0,-20001,0,0,0,0
2550.512843847275,1625270613.846058,Mount,0,,1000,S,0,-19001,0,0,0,0
2551.5139429569244,1625270614.847157,Mount,0,,1000,S,0,-18001,0,0,0,0
2552.5150928497314,1625270615.848307,Mount,0,,1000,S,0,-17001,0,0,0,0
2553.5159800052643,1625270616.849194,Mount,0,,1000,S,0,-16001,0,0,0,0
2554.5169730186462,1625270617.850187,Mount,0,,1000,S,0,-15001,0,0,0,0
2555.5179789066315,1625270618.851193,Mount,0,,1000,S,0,-14001,0,0,0,0
2556.5190789699554,1625270619.852293,Mount,0,,1000,S,0,-13001,0,0,0,0
2557.5200328826904,1625270620.853247,Mount,0,,1000,S,0,-12001,0,0,0,0
2558.52104306221,1625270621.854257,Mount,0,,1000,S,0,-11001,0,0,0,0
2559.5216870307922,1625270622.854901,Mount,0,,1000,S,0,-10001,0,0,0,0
2560.5225529670715,1625270623.855767,Mount,0,,1000,S,0,-9001,0,0,0,0
2561.5232269763947,1625270624.856441,Mount,0,,1000,S,0,-8001,0,0,0,0
2562.524083852768,1625270625.857298,Mount,0,,1000,S,0,-7001,0,0,0,0
2563.5249860286713,1625270626.8582,Mount,0,,1000,S,0,-6001,0,0,0,0
2564.5259099006653,1625270627.859124,Mount,0,,1000,S,0,-5001,0,0,0,0
2565.5296878814697,1625270628.862902,Mount,0,,1000,S,0,-4001,0,0,0,0
2566.5307030677795,1625270629.863917,Mount,0,,1000,S,0,-3001,0,0,0,0
2567.531666994095,1625270630.864881,Mount,0,,1000,S,0,-2001,0,0,0,0
2568.5326030254364,1625270631.865817,Mount,0,,1000,S,0,-1001,0,0,0,0
2569.5336060523987,1625270632.86682,Mount,0,,1000,S,0,0,0,0,0,0
2570.849233865738,1625270634.182448,Mount,0,,1000,N,0,29000,0,0,0,0
2571.8503279685974,1625270635.183542,Mount,0,,1000,N,0,28000,0,0,0,0
2572.851502895355,1625270636.184717,Mount,0,,1000,N,0,27000,0,0,0,0
2573.8521659374237,1625270637.18538,Mount,0,,1000,N,0,26000,0,0,0,0
2574.8527269363403,1625270638.185941,Mount,0,,1000,N,0,25000,0,0,0,0
2575.85346698761,1625270639.186681,Mount,0,,1000,N,0,24000,0,0,0,0
2576.8544659614563,1625270640.18768,Mount,0,,1000,N,0,23000,0,0,0,0
2577.855367898941,1625270641.188582,Mount,0,,1000,N,0,22000,0,0,0,0
2578.856248855591,1625270642.189463,Mount,0,,1000,N,0,21000,0,0,0,0
2579.857102870941,1625270643.190317,Mount,0,,1000,N,0,20000,0,0,0,0
2580.8580079078674,1625270644.191222,Mount,0,,1000,N,0,19000,0,0,0,0
2581.858818054199,1625270645.192032,Mount,0,,1000,N,0,18000,0,0,0,0
2582.859689950943,1625270646.192904,Mount,0,,1000,N,0,17000,0,0,0,0
2583.8607029914856,1625270647.193917,Mount,0,,1000,N,0,16000,0,0,0,0
2584.861606836319,1625270648.194821,Mount,0,,1000,N,0,15000,0,0,0,0
2585.862725019455,1625270649.195939,Mount,0,,1000,N,0,14000,0,0,0,0
2586.8664689064026,1625270650.199683,Mount,0,,1000,N,0,13000,0,0,0,0
2587.867650985718,1625270651.200865,Mount,0,,1000,N,0,12000,0,0,0,0
2588.8687348365784,1625270652.201949,Mount,0,,1000,N,0,11000,0,0,0,0
2589.869770050049,1625270653.202984,Mount,0,,1000,N,0,10000,0,0,0,0
2590.870638847351,1625270654.203853,Mount,0,,1000,N,0,9000,0,0,0,0
2591.8715929985046,1625270655.204807,Mount,0,,1000,N,0,8000,0,0,0,0
2592.872550010681,1625270656.205764,Mount,0,,1000,N,0,7000,0,0,0,0
2593.873417854309,1625270657.206632,Mount,0,,1000,N,0,6000,0,0,0,0
2594.874274969101,1625270658.207489,Mount,0,,1000,N,0,5000,0,0,0,0
2595.8751649856567,1625270659.208379,Mount,0,,1000,N,0,4000,0,0,0,0
2596.8760550022125,1625270660.209269,Mount,0,,1000,N,0,3000,0,0,0,0
2597.876750946045,1625270661.209965,Mount,0,,1000,N,0,2000,0,0,0,0
2598.8777978420258,1625270662.211012,Mount,0,,1000,N,0,1000,0,0,0,0
2599.8784470558167,1625270663.211661,Mount,0,,1000,N,0,0,0,0,0,0
2603.7999029159546,1625270667.133117,Mount,0,,599,N,0,0,0,0,0,0
2609.8172068595886,1625270673.150421,Mount,0,,599,N,0,0,0,0,0,0
2612.032469034195,1625270675.365683,Mount,0,,599,N,0,0,0,0,0,0
2615.6355409622192,1625270678.968755,Mount,0,,599,N,0,0,0,0,0,0
2617.7851469516754,1625270681.118361,Mount,0,,600,N,0,0,0,0,0,0
2621.353626012802,1625270684.68684,Mount,0,,599,N,0,0,0,0,0,0
2623.5245509147644,1625270686.857765,Mount,0,,599,N,0,0,0,0,0,0
2627.2005128860474,1625270690.533727,Mount,0,,599,N,0,0,0,0,0,0
2629.3740558624268,1625270692.70727,Mount,0,,600,N,0,0,0,0,0,0
2633.7918429374695,1625270697.125057,Mount,0,,1000,S,0,-4393,0,0,0,0
2634.793511867523,1625270698.126726,Mount,0,,1000,S,0,-3393,0,0,0,0
2635.794282913208,1625270699.127497,Mount,0,,1000,S,0,-2393,0,0,0,0
2636.7949159145355,1625270700.12813,Mount,0,,1000,S,0,-1392,0,0,0,0
2637.795711040497,1625270701.128925,Mount,0,,1000,S,0,-392,0,0,0,0
2638.796653985977,1625270702.129868,Mount,0,,392,S,0,0,0,0,0,0
2708.540158033371,1625270771.873372,Mount,1000,E,0,,-4002,2,-0.005178311166566444,0.00689579372064695,0,0
2709.5411660671234,1625270772.87438,Mount,1000,E,0,,-3007,9,-0.005178311166566444,0.00689579372064695,0,0
2710.5422308444977,1625270773.875445,Mount,1000,E,0,,-2012,16,-0.005178311166566444,0.00689579372064695,0,0
2711.5432839393616,1625270774.876498,Mount,1000,E,0,,-1018,23,-0.005178311166566444,0.00689579372064695,0,0
2712.5443449020386,1625270775.877559,Mount,1022,E,0,,0,30,-0.005178311166566444,0.00689579372064695,0,0
2713.88308095932,1625270777.216295,Mount,1000,W,0,,3992,39,-0.005178311166566444,0.00689579372064695,0,0
2714.884880065918,1625270778.218094,Mount,1000,W,0,,2987,46,-0.005178311166566444,0.00689579372064695,0,0
2715.887594938278,1625270779.220809,Mount,1000,W,0,,1982,53,-0.005178311166566444,0.00689579372064695,0,0
2716.888633966446,1625270780.221848,Mount,1000,W,0,,977,60,-0.005178311166566444,0.00689579372064695,0,0
2717.889737844467,1625270781.222952,Mount,971,W,0,,0,66,-0.005178311166566444,0.00689579372064695,0,0
2719.8643379211426,1625270783.197552,Mount,0,,80,N,-9,0,-0.005178311166566444,0.00689579372064695,0,0
2721.834939956665,1625270785.168154,Mount,949,W,0,,0,14,-0.005178311166566444,0.00689579372064695,0,0
2727.7937519550323,1625270791.126966,Mount,939,W,0,,0,55,-0.005178311166566444,0.00689579372064695,0,0
2730.264158010483,1625270793.597372,Mount,956,W,0,,0,72,-0.005178311166566444,0.00689579372064695,0,0
2731.723592042923,1625270795.056806,Mount,0,,82,N,-6,0,-0.005178311166566444,0.00689579372064695,0,0
2734.1415588855743,1625270797.474773,Mount,950,W,0,,0,16,-0.005178311166566444,0.00689579372064695,0,0
2736.5950639247894,1625270799.928278,Mount,956,W,0,,0,33,-0.005178311166566444,0.00689579372064695,0,0
2740.3188269138336,1625270803.652041,Mount,950,W,0,,0,59,-0.005178311166566444,0.00689579372064695,0,0
2742.771474838257,1625270806.104689,Mount,957,W,0,,0,76,-0.005178311166566444,0.00689579372064695,0,0
2743.7303879261017,1625270807.063602,Mount,0,,83,N,-4,0,-0.005178311166566444,0.00689579372064695,0,0
2746.797374010086,1625270810.130588,Mount,949,W,0,,0,21,-0.005178311166566444,0.00689579372064695,0,0
2749.2127900123596,1625270812.546004,Mount,956,W,0,,0,37,-0.005178311166566444,0.00689579372064695,0,0
2753.601099014282,1625270816.934313,Mount,1000,E,0,,-7745,68,-0.005178311166566444,0.00689579372064695,0,0
2754.6026208400726,1625270817.935835,Mount,1000,E,0,,-6751,75,-0.005178311166566444,0.00689579372064695,0,0
2755.6038930416107,1625270818.937107,Mount,1000,E,81,N,-5756,0,-0.005178311166566444,0.00689579372064695,0,0
2756.6054089069366,1625270819.938623,Mount,1000,E,0,,-4761,7,-0.005178311166566444,0.00689579372064695,0,0
2757.6064999103546,1625270820.939714,Mount,1000,E,0,,-3766,14,-0.005178311166566444,0.00689579372064695,0,0
2758.6072330474854,1625270821.940447,Mount,1000,E,0,,-2771,21,-0.005178311166566444,0.00689579372064695,0,0
2759.6081640720367,1625270822.941378,Mount,1000,E,0,,-1777,28,-0.005178311166566444,0.00689579372064695,0,0
2760.6092319488525,1625270823.942446,Mount,1000,E,0,,-782,35,-0.005178311166566444,0.00689579372064695,0,0
2761.610496044159,1625270824.94371,Mount,787,E,0,,0,42,-0.005178311166566444,0.00689579372064695,0,0
2767.4021558761597,1625270830.73537,Mount,30,E,82,N,0,0,-0.005178311166566444,0.00689579372064695,0,0
2767.7684049606323,1625270831.101619,Mount,0,,1000,S,-2,-28997,-0.005178311166566444,0.00689579372064695,0,0
2768.7701358795166,1625270832.10335,Mount,0,,1000,S,-7,-27990,-0.005178311166566444,0.00689579372064695,0,0
2769.7710189819336,1625270833.104233,Mount,0,,1000,S,-12,-26983,-0.005178311166566444,0.00689579372064695,0,0
2770.7719719409943,1625270834.105186,Mount,0,,1000,S,-17,-25976,-0.005178311166566444,0.00689579372064695,0,0
2771.7728719711304,1625270835.106086,Mount,0,,1000,S,-23,-24969,-0.005178311166566444,0.00689579372064695,0,0
2772.7738258838654,1625270836.10704,Mount,0,,1000,S,-28,-23962,-0.005178311166566444,0.00689579372064695,0,0
2773.774971008301,1625270837.108185,Mount,33,E,1000,S,0,-22955,-0.005178311166566444,0.00689579372064695,0,0
2774.7760808467865,1625270838.109295,Mount,0,,1000,S,-5,-21948,-0.005178311166566444,0.00689579372064695,0,0
2775.7768239974976,1625270839.110038,Mount,0,,1000,S,-10,-20941,-0.005178311166566444,0.00689579372064695,0,0
2776.777421951294,1625270840.110636,Mount,0,,1000,S,-15,-19934,-0.005178311166566444,0.00689579372064695,0,0
2777.7781829833984,1625270841.111397,Mount,0,,1000,S,-21,-18928,-0.005178311166566444,0.00689579372064695,0,0
2778.779044866562,1625270842.112259,Mount,0,,1000,S,-26,-17921,-0.005178311166566444,0.00689579372064695,0,0
2779.779872894287,1625270843.113087,Mount,31,E,1000,S,0,-16914,-0.005178311166566444,0.00689579372064695,0,0
2780.7804770469666,1625270844.113691,Mount,0,,1000,S,-5,-15907,-0.005178311166566444,0.00689579372064695,0,0
2781.7815158367157,1625270845.11473,Mount,0,,1000,S,-10,-14900,-0.005178311166566444,0.00689579372064695,0,0
2782.782629966736,1625270846.115844,Mount,0,,1000,S,-16,-13893,-0.005178311166566444,0.00689579372064695,0,0
2783.783588886261,1625270847.116803,Mount,0,,1000,S,-21,-12886,-0.005178311166566444,0.00689579372064695,0,0
2784.7844898700714,1625270848.117704,Mount,0,,1000,S,-26,-11879,-0.005178311166566444,0.00689579372064695,0,0
2785.7855548858643,1625270849.118769,Mount,31,E,1000,S,0,-10872,-0.005178311166566444,0.00689579372064695,0,0
2786.7864379882812,1625270850.119652,Mount,0,,1000,S,-5,-9865,-0.005178311166566444,0.00689579372064695,0,0
2787.787109851837,1625270851.120324,Mount,0,,1000,S,-10,-8859,-0.005178311166566444,0.00689579372064695,0,0
2788.787922859192,1625270852.121137,Mount,0,,1000,S,-16,-7852,-0.005178311166566444,0.00689579372064695,0,0
2789.7888209819794,1625270853.122035,Mount,0,,1000,S,-21,-6845,-0.005178311166566444,0.00689579372064695,0,0
2790.789790868759,1625270854.123005,Mount,0,,1000,S,-26,-5838,-0.005178311166566444,0.00689579372064695,0,0
2791.7909898757935,1625270855.124204,Mount,31,E,1000,S,0,-4831,-0.005178311166566444,0.00689579372064695,0,0
2792.79189991951,1625270856.125114,Mount,0,,1000,S,-5,-3824,-0.005178311166566444,0.00689579372064695,0,0
2793.7927720546722,1625270857.125986,Mount,0,,1000,S,-11,-2817,-0.005178311166566444,0.00689579372064695,0,0
2794.7936358451843,1625270858.12685,Mount,0,,1000,S,-16,-1810,-0.005178311166566444,0.00689579372064695,0,0
2795.7945590019226,1625270859.127773,Mount,0,,1000,S,-21,-803,-0.005178311166566444,0.00689579372064695,0,0
2796.795518875122,1625270860.128733,Mount,0,,796,S,-26,0,-0.005178311166566444,0.00689579372064695,0,0
2797.593636035919,1625270860.92685,Mount,30,E,0,,0,4,-0.005178311166566444,0.00689579372064695,0,0
2797.9590060710907,1625270861.29222,Mount,0,,1000,N,-2,29007,-0.005178311166566444,0.00689579372064695,0,0
2798.959827899933,1625270862.293042,Mount,0,,1000,N,-7,28013,-0.005178311166566444,0.00689579372064695,0,0
2799.9604258537292,1625270863.29364,Mount,0,,1000,N,-12,27020,-0.005178311166566444,0.00689579372064695,0,0
2800.96128988266,1625270864.294504,Mount,0,,1000,N,-18,26027,-0.005178311166566444,0.00689579372064695,0,0
2801.9623188972473,1625270865.295533,Mount,0,,1000,N,-23,25034,-0.005178311166566444,0.00689579372064695,0,0
2802.9630270004272,1625270866.296241,Mount,0,,1000,N,-28,24041,-0.005178311166566444,0.00689579372064695,0,0
2803.9640209674835,1625270867.297235,Mount,33,E,1000,N,0,23048,-0.005178311166566444,0.00689579372064695,0,0
2804.965080022812,1625270868.298294,Mount,0,,1000,N,-5,22055,-0.005178311166566444,0.00689579372064695,0,0
2805.966073989868,1625270869.299288,Mount,0,,1000,N,-11,21062,-0.005178311166566444,0.00689579372064695,0,0
2806.9670560359955,1625270870.30027,Mount,0,,1000,N,-16,20069,-0.005178311166566444,0.00689579372064695,0,0
2807.968096971512,1625270871.301311,Mount,0,,1000,N,-21,19076,-0.005178311166566444,0.00689579372064695,0,0
2808.9691898822784,1625270872.302404,Mount,0,,1000,N,-26,18082,-0.005178311166566444,0.00689579372064695,0,0
2809.9704298973083,1625270873.303644,Mount,31,E,1000,N,0,17089,-0.005178311166566444,0.00689579372064695,0,0
2810.9713180065155,1625270874.304532,Mount,0,,1000,N,-6,16096,-0.005178311166566444,0.00689579372064695,0,0
2811.9723608493805,1625270875.305575,Mount,0,,1000,N,-11,15103,-0.005178311166566444,0.00689579372064695,0,0
2812.973300933838,1625270876.306515,Mount,0,,1000,N,-16,14110,-0.005178311166566444,0.00689579372064695,0,0
2813.9743218421936,1625270877.307536,Mount,0,,1000,N,-21,13117,-0.005178311166566444,0.00689579372064695,0,0
2814.9753198623657,1625270878.308534,Mount,0,,1000,N,-26,12124,-0.005178311166566444,0.00689579372064695,0,0
2815.9766190052032,1625270879.309833,Mount,31,E,1000,N,0,11131,-0.005178311166566444,0.00689579372064695,0,0
2816.9777870178223,1625270880.311001,Mount,0,,1000,N,-6,10138,-0.005178311166566444,0.00689579372064695,0,0
2817.979017972946,1625270881.312232,Mount,0,,1000,N,-11,9145,-0.005178311166566444,0.00689579372064695,0,0
2818.9799540042877,1625270882.313168,Mount,0,,1000,N,-16,8152,-0.005178311166566444,0.00689579372064695,0,0
2819.9809708595276,1625270883.314185,Mount,0,,1000,N,-21,7158,-0.005178311166566444,0.00689579372064695,0,0
2820.9821598529816,1625270884.315374,Mount,0,,1000,N,-26,6165,-0.005178311166566444,0.00689579372064695,0,0
2821.9831018447876,1625270885.316316,Mount,32,E,1000,N,0,5172,-0.005178311166566444,0.00689579372064695,0,0
2822.9840738773346,1625270886.317288,Mount,0,,1000,N,-5,4179,-0.005178311166566444,0.00689579372064695,0,0
2823.9851598739624,1625270887.318374,Mount,0,,1000,N,-10,3186,-0.005178311166566444,0.00689579372064695,0,0
2824.985864877701,1625270888.319079,Mount,0,,1000,N,-15,2193,-0.005178311166566444,0.00689579372064695,0,0
2825.9868199825287,1625270889.320034,Mount,0,,1000,N,-20,1200,-0.005178311166566444,0.00689579372064695,0,0
2826.987895965576,1625270890.32111,Mount,0,,1000,N,-25,207,-0.005178311166566444,0.00689579372064695,0,0
2827.9891409873962,1625270891.322355,Mount,31,E,214,N,0,0,-0.005178311166566444,0.00689579372064695,0,0
2831.1719489097595,1625270894.505163,Mount,0,,621,N,-16,0,-0.005178311166566444,0.00689579372064695,0,0
2833.795254945755,1625270897.128469,Mount,30,E,0,,0,18,-0.005178311166566444,0.00689579372064695,0,0
2837.3424768447876,1625270900.675691,Mount,0,,642,N,-18,0,-0.005178311166566444,0.00689579372064695,0,0
2839.4882938861847,1625270902.821508,Mount,0,,614,N,-29,0,-0.005178311166566444,0.00689579372064695,0,0
2840.1037838459015,1625270903.436998,Mount,32,E,0,,0,4,-0.005178311166566444,0.00689579372064695,0,0
2843.0202989578247,1625270906.353513,Mount,0,,623,N,-15,0,-0.005178311166566444,0.00689579372064695,0,0
2845.1539850234985,1625270908.487199,Mount,0,,614,N,-27,0,-0.005178311166566444,0.00689579372064695,0,0
2845.7705738544464,1625270909.103788,Mount,30,E,0,,0,4,-0.005178311166566444,0.00689579372064695,0,0
2848.6451449394226,1625270911.978359,Mount,0,,624,N,-15,0,-0.005178311166566444,0.00689579372064695,0,0
2850.7868490219116,1625270914.120063,Mount,0,,614,N,-26,0,-0.005178311166566444,0.00689579372064695,0,0
2851.9025869369507,1625270915.235801,Mount,31,E,0,,0,7,-0.005178311166566444,0.00689579372064695,0,0
2854.2244749069214,1625270917.557689,Mount,0,,623,N,-12,0,-0.005178311166566444,0.00689579372064695,0,0
2856.3495280742645,1625270919.682742,Mount,0,,613,N,-23,0,-0.005178311166566444,0.00689579372064695,0,0
2857.9659090042114,1625270921.299123,Mount,32,E,0,,0,12,-0.005178311166566444,0.00689579372064695,0,0
